deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps,image_size_mb,state_management,cold_start_rate_pct,cold_start_duration_ms,alb_lcu_cost_usd,estimated_cost_usd,invocation_frequency_numeric,duration_tier_numeric,log_invocations,sustained_load,arch_enterprise-microservice,arch_event-driven-api,arch_ml-inference,platform_is_lambda
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,25,50k,4.0,small,2026-05-10 16:52:37.840211+00:00,2845,0,0.0,5.38,8.04,13.61,5.78,0.5269,250,1,0.0,0.0,0.00013217,0.03716,50000,500,10.819778284410283,25.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,25,50k,4.0,small,2026-05-10 17:05:15.439307+00:00,3291,0,0.0,6.36,8.66,14.38,6.81,0.6094,250,1,0.0,0.0,0.00012642,0.148236,50000,500,10.819778284410283,25.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,25,50k,4.0,small,2026-05-10 17:08:32.035717+00:00,3325,0,0.0,80.58,100.3,128.63,83.41,0.6157,50,0,0.0,0.0,0.0,0.002976,50000,500,10.819778284410283,25.0,0,0,0,1
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,25,50k,4.0,small,2026-05-10 17:17:39.476670+00:00,3330,0,0.0,34.88,45.1,68.19,36.19,0.6167,50,0,0.0,0.0,0.00012662,0.037154,50000,500,10.819778284410283,25.0,0,1,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,25,50k,4.0,small,2026-05-10 17:28:41.985219+00:00,2731,0,0.0,107.97,123.75,139.81,111.61,0.5057,50,0,0.0,0.0,0.0,0.010706,50000,500,10.819778284410283,25.0,0,0,1,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,25,50k,4.0,small,2026-05-10 17:35:50.017050+00:00,3521,0,0.0,31.46,35.68,47.35,31.86,0.652,250,0,0.0,0.0,0.00012631,0.148236,50000,500,10.819778284410283,25.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,25,50k,4.0,small,2026-05-10 18:01:27.997329+00:00,3014,0,0.0,104.52,120.65,133.52,108.89,0.5581,250,0,0.0332,4636.46,0.0,0.011543,50000,500,10.819778284410283,25.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,26,50k,4.0,medium,2026-05-10 18:02:11.795836+00:00,3141,0,0.0,223.27,276.97,376.72,239.22,0.5817,250,0,0.0,0.0,0.00012365,0.037151,50000,2000,10.819778284410283,100.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,26,50k,4.0,medium,2026-05-10 18:05:20.211912+00:00,2771,0,0.0,35.75,44.81,51.52,36.87,0.5131,250,1,0.0361,372.54,0.0,0.00396,50000,2000,10.819778284410283,100.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,26,50k,4.0,medium,2026-05-10 18:12:46.725905+00:00,2972,0,0.0,62.34,73.18,94.51,63.73,0.5504,250,0,0.0,0.0,0.0,0.002173,50000,2000,10.819778284410283,100.0,0,1,0,1
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,26,50k,4.0,medium,2026-05-10 18:14:23.029594+00:00,3315,0,0.0,1001.56,1128.14,1702.3,1029.72,0.6139,50,0,0.0,0.0,0.00012809,0.037156,50000,2000,10.819778284410283,100.0,0,0,1,0
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,26,50k,4.0,medium,2026-05-10 18:16:05.118883+00:00,2898,0,0.0,70.16,82.54,98.36,71.58,0.5367,250,0,0.0345,1276.51,0.0,0.007494,50000,2000,10.819778284410283,100.0,0,0,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,26,50k,4.0,medium,2026-05-10 18:17:41.185170+00:00,2965,0,0.0,218.02,280.67,404.2,233.83,0.5491,50,0,0.0,0.0,0.00012898,0.037156,50000,2000,10.819778284410283,100.0,0,0,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,26,50k,4.0,medium,2026-05-10 18:17:49.345556+00:00,2919,0,0.0,70.24,83.92,101.18,71.77,0.5406,50,0,0.0,0.0,0.0,0.007567,50000,2000,10.819778284410283,100.0,0,0,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,26,50k,4.0,medium,2026-05-10 18:17:52.657385+00:00,2893,0,0.0,36.07,43.75,54.07,36.36,0.5357,50,0,0.0,0.0,0.00012898,0.148239,50000,2000,10.819778284410283,100.0,0,1,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,26,50k,4.0,medium,2026-05-10 18:18:34.524336+00:00,3289,0,0.0,80.69,99.92,124.12,83.36,0.6091,250,0,0.0,0.0,0.0,0.002943,50000,2000,10.819778284410283,100.0,0,0,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,26,50k,4.0,medium,2026-05-10 18:20:48.447656+00:00,3070,0,0.0,35.75,45.09,51.48,36.81,0.5685,50,1,0.0,0.0,0.0,0.001556,50000,2000,10.819778284410283,100.0,1,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,26,50k,4.0,medium,2026-05-10 18:21:58.589474+00:00,2678,0,0.0,136.78,143.57,161.35,138.05,0.4959,250,0,0.0,0.0,0.00013119,0.148241,50000,2000,10.819778284410283,100.0,0,0,0,0
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,26,50k,4.0,medium,2026-05-10 18:24:25.068612+00:00,3048,0,0.0,62.73,73.79,98.33,64.27,0.5644,50,0,0.0328,598.7,0.0,0.002242,50000,2000,10.819778284410283,100.0,0,1,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,26,50k,4.0,medium,2026-05-10 18:27:08.085157+00:00,2859,0,0.0,319.83,359.83,381.33,324.56,0.5294,250,0,0.035,4480.88,0.0,0.008304,50000,2000,10.819778284410283,100.0,0,0,1,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,26,50k,4.0,medium,2026-05-10 18:27:42.661420+00:00,3052,0,0.0,42.26,55.06,79.47,43.55,0.5652,250,0,0.0,0.0,0.00013179,0.037159,50000,2000,10.819778284410283,100.0,0,1,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,26,50k,4.0,medium,2026-05-10 18:29:44.117395+00:00,3174,0,0.0,98.8,103.94,112.86,99.22,0.5878,50,0,0.0,0.0,0.00013188,0.148242,50000,2000,10.819778284410283,100.0,0,0,0,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,26,50k,4.0,medium,2026-05-10 18:31:15.753409+00:00,3232,0,0.0,62.81,73.49,87.83,64.16,0.5985,250,0,0.0309,761.9,0.0,0.007559,50000,2000,10.819778284410283,100.0,0,1,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,26,50k,4.0,medium,2026-05-10 18:32:51.734081+00:00,3416,0,0.0,522.91,551.84,582.54,526.2,0.6326,250,0,0.0,0.0,0.00013147,0.148241,50000,2000,10.819778284410283,100.0,0,0,1,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,26,50k,4.0,medium,2026-05-10 18:37:08.215915+00:00,3203,0,0.0,8.01,11.95,23.9,8.73,0.5931,50,1,0.0,0.0,0.00012845,0.037156,50000,2000,10.819778284410283,100.0,1,0,0,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,26,50k,4.0,medium,2026-05-10 18:37:48.042690+00:00,3206,0,0.0,5.47,8.73,19.07,6.05,0.5937,250,1,0.0,0.0,0.00012845,0.037156,50000,2000,10.819778284410283,100.0,1,0,0,0
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,26,50k,4.0,medium,2026-05-10 18:50:23.952646+00:00,3264,0,0.0,6.44,8.88,14.96,6.96,0.6044,250,1,0.0,0.0,0.00012061,0.148231,50000,2000,10.819778284410283,100.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,26,50k,4.0,medium,2026-05-10 18:53:44.022167+00:00,3019,0,0.0,80.15,98.44,121.9,81.78,0.5591,50,0,0.0,0.0,0.0,0.002661,50000,2000,10.819778284410283,100.0,0,0,0,1
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,26,50k,4.0,medium,2026-05-10 19:02:48.266112+00:00,3075,0,0.0,43.19,62.14,101.29,45.32,0.5694,50,0,0.0,0.0,0.00012101,0.037149,50000,2000,10.819778284410283,100.0,0,1,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,26,50k,4.0,medium,2026-05-10 19:13:49.340840+00:00,3276,0,0.0,104.77,121.0,136.23,108.95,0.6067,50,0,0.0,0.0,0.0,0.012553,50000,2000,10.819778284410283,100.0,0,0,1,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,26,50k,4.0,medium,2026-05-10 19:20:50.066818+00:00,2716,0,0.0,37.56,45.65,59.1,38.03,0.503,250,0,0.0,0.0,0.00012053,0.148231,50000,2000,10.819778284410283,100.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,26,50k,4.0,medium,2026-05-10 19:46:31.407335+00:00,3386,0,0.0,105.87,122.27,136.85,109.55,0.627,250,0,0.0,0.0,0.0,0.013042,50000,2000,10.819778284410283,100.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,27,50k,4.0,large,2026-05-10 19:47:11.800557+00:00,2358,0,0.0,2215.19,2323.63,2887.03,2245.01,0.4367,250,0,0.0,0.0,0.00011783,0.037145,50000,5000,10.819778284410283,250.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,27,50k,4.0,large,2026-05-10 19:50:38.150000+00:00,3390,0,0.0,35.03,44.49,51.31,36.07,0.6278,250,1,0.0,0.0,0.0,0.004754,50000,5000,10.819778284410283,250.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,27,50k,4.0,large,2026-05-10 19:57:51.591331+00:00,3195,0,0.0,61.99,72.73,96.79,63.44,0.5917,250,0,0.0,0.0,0.0,0.002328,50000,5000,10.819778284410283,250.0,0,1,0,1
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,27,50k,4.0,large,2026-05-10 19:59:23.359145+00:00,2553,0,0.0,2071.9,2370.88,3271.14,2115.71,0.4728,50,0,0.0,0.0,0.00012152,0.037149,50000,5000,10.819778284410283,250.0,0,0,1,0
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,27,50k,4.0,large,2026-05-10 20:01:17.506814+00:00,3037,0,0.0,70.64,83.27,98.96,72.05,0.5624,250,0,0.0329,1296.63,0.0,0.007901,50000,5000,10.819778284410283,250.0,0,0,0,1
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,27,50k,4.0,large,2026-05-10 20:02:41.431711+00:00,2314,0,0.0,2302.42,2497.51,2962.27,2328.91,0.4285,50,0,0.0,0.0,0.00012315,0.037151,50000,5000,10.819778284410283,250.0,0,0,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,27,50k,4.0,large,2026-05-10 20:02:54.763511+00:00,3291,0,0.0,70.76,85.83,106.13,72.5,0.6094,50,0,0.0,0.0,0.0,0.008611,50000,5000,10.819778284410283,250.0,0,0,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,27,50k,4.0,large,2026-05-10 20:03:08.648823+00:00,3252,0,0.0,68.71,76.91,90.57,69.3,0.6022,50,0,0.0,0.0,0.00012365,0.148234,50000,5000,10.819778284410283,250.0,0,1,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,27,50k,4.0,large,2026-05-10 20:03:57.842335+00:00,3016,0,0.0,80.61,99.52,125.22,83.18,0.5585,250,0,0.0332,1826.92,0.0,0.002694,50000,5000,10.819778284410283,250.0,0,0,0,1
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,27,50k,4.0,large,2026-05-10 20:05:49.280739+00:00,2967,0,0.0,35.82,45.53,53.26,36.97,0.5494,50,1,0.0,0.0,0.0,0.001507,50000,5000,10.819778284410283,250.0,1,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,27,50k,4.0,large,2026-05-10 20:07:03.217155+00:00,3315,0,0.0,1300.75,1323.28,1385.78,1304.18,0.6139,250,0,0.0,0.0,0.0001252,0.148235,50000,5000,10.819778284410283,250.0,0,0,0,0
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,27,50k,4.0,large,2026-05-10 20:09:33.639133+00:00,3314,0,0.0,62.07,72.74,96.51,63.6,0.6137,50,0,0.0,0.0,0.0,0.002419,50000,5000,10.819778284410283,250.0,0,1,0,1
